,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume
,AAPL,AMZN,FB,GE,GOOG,GOOGL,JPM,MSFT,TSLA,V,AAPL,AMZN,FB,GE,GOOG,GOOGL,JPM,MSFT,TSLA,V
Date,,,,,,,,,,,,,,,,,,,,
2018-03-29,40.33932113647461,1447.3399658203125,159.7899932861328,100.52294921875,1031.7900390625,1037.1400146484375,98.64562225341797,87.32267761230469,53.22600173950195,117.04060363769531,153594000,12581100,59434300.0,9686859,2726800,3466900,13274600,45867500,75853500.0,12918100
2018-04-02,40.07484817504883,1371.989990234375,155.38999938964844,97.8383560180664,1006.469970703125,1012.6300048828125,96.74394226074219,84.69161987304688,50.49599838256836,115.8371353149414,150347200,10463600,36796000.0,9371310,2680400,3253400,18822500,48515400,80570000.0,9877100
2018-04-03,40.48598098754883,1392.050048828125,156.11000061035156,97.91293334960938,1013.4099731445312,1018.6799926757812,98.07152557373047,85.83014678955078,53.50600051879883,116.62965393066406,121112000,10231200,42543900.0,7772063,2275100,2566100,14050700,37213800,94222000.0,7084800
2018-04-04,41.26017379760742,1410.5699462890625,155.10000610351562,99.03150939941406,1025.1400146484375,1029.7099609375,99.56057739257812,88.33684539794922,57.38800048828125,117.22650146484375,138422000,6982300,49885600.0,7432412,2484700,2536200,15302600,35560000,99483500.0,8425700
2018-04-05,41.54629135131836,1451.75,159.33999633789062,100.15008544921875,1027.81005859375,1032.6400146484375,100.86786651611328,88.38468170166016,61.14400100708008,118.57674407958984,107732800,6413500,41449600.0,6958406,1363000,1791800,16627000,29771900,95605500.0,6816000
2018-04-06,40.48359298706055,1405.22998046875,157.1999969482422,97.39092254638672,1007.0399780273438,1009.9500122070312,98.35247039794922,86.32765197753906,59.86000061035156,115.16199493408203,140021200,5882300,41644800.0,8250567,1746400,2006700,18906000,38026000,67601500.0,8383800
2018-04-09,40.88509750366211,1406.0799560546875,157.92999267578125,95.67577362060547,1015.4500122070312,1020.0900268554688,99.53353881835938,86.84430694580078,57.93199920654297,116.22850799560547,116070800,4208200,34915200.0,8883238,1751600,1661000,15974300,31533900,51249000.0,7024800
2018-04-10,41.65447998046875,1436.219970703125,165.0399932861328,97.31635284423828,1031.6400146484375,1036.5,101.43586730957031,88.86304473876953,60.939998626708984,118.11687469482422,113634400,4254100,57889300.0,7465601,1974500,1831000,13951400,26812000,54949000.0,8947200
2018-04-11,41.45973205566406,1427.050048828125,166.32000732421875,96.71979522705078,1019.969970703125,1025.06005859375,99.73189544677734,87.88716888427734,60.18600082397461,117.19715118408203,89726400,3582500,56144600.0,6528600,1483900,1703000,14503300,24872100,37414500.0,5874900
2018-04-12,41.86845779418945,1448.5,163.8699951171875,98.28579711914062,1032.510009765625,1037.2900390625,102.21121978759766,89.53277587890625,58.816001892089844,118.4593276977539,91557200,3135000,38263000.0,8272056,1357000,1644800,16435500,26758900,38044000.0,5666000
2018-04-13,42.01030731201172,1430.7900390625,164.52000427246094,100.5975112915039,1029.27001953125,1036.0400390625,99.4433822631836,89.0544204711914,60.06800079345703,118.14623260498047,100497200,3685300,19990600.0,9251905,1223000,1270500,39152800,23346100,36636000.0,9174300
2018-04-16,42.27238464355469,1441.5,164.8300018310547,99.40437316894531,1037.97998046875,1046.0999755859375,99.36223602294922,90.09725952148438,58.242000579833984,119.25186920166016,86313600,2808600,18119400.0,7576270,1211200,1488800,16580500,20288100,31692500.0,6903200
2018-04-17,42.85422134399414,1503.8299560546875,168.66000366210938,102.83467864990234,1074.1600341796875,1079.3599853515625,99.36223602294922,91.91508483886719,57.53799819946289,121.13045501708984,106421600,5114400,22743000.0,9376783,2320300,2729200,15501400,26771000,35000000.0,5979600
2018-04-18,42.758052825927734,1527.8399658203125,166.36000061035156,101.86524963378906,1072.0799560546875,1075.3900146484375,98.55984497070312,92.26908874511719,58.66999816894531,121.79581451416016,83018000,5227500,20969600.0,5587855,1344100,1556300,16081400,21043300,32788500.0,5171000
2018-04-19,41.54629135131836,1556.9100341796875,168.10000610351562,104.32611846923828,1087.699951171875,1089.449951171875,100.7236099243164,91.95336151123047,60.01599884033203,121.28700256347656,139235200,6523700,22235000.0,11411699,1747700,1994200,17911000,23552500,30453000.0,7294100
2018-04-20,39.84403610229492,1527.489990234375,166.27999877929688,108.42756652832031,1072.9599609375,1077.3199462890625,100.49822235107422,90.891357421875,58.04800033569336,121.52183532714844,261964400,5541600,19119400.0,24529180,1889700,2121700,15584400,31154400,28139500.0,7479400
2018-04-23,39.728633880615234,1517.8599853515625,165.83999633789062,108.27842712402344,1067.449951171875,1073.81005859375,100.01136016845703,91.22621154785156,56.67399978637695,121.77623748779297,146062000,4465400,23088100.0,9531184,2341300,3479500,11285800,22331800,24467000.0,8004300
2018-04-24,39.17564010620117,1460.0899658203125,159.69000244140625,109.47159576416016,1019.97998046875,1022.6400146484375,99.54255676269531,89.09268188476562,56.69200134277344,118.655029296875,134768000,7494700,35079900.0,9654021,4760300,6411000,16453100,34524800,28426500.0,9434400
2018-04-25,39.346343994140625,1460.1700439453125,159.69000244140625,104.77355194091797,1021.1799926757812,1022.989990234375,99.16389465332031,88.31769561767578,56.13800048828125,118.59630584716797,113528400,6587300,41083600.0,14464034,2391100,2893000,13548200,33729300,20068000.0,8001200
2018-04-26,39.483394622802734,1517.9599609375,174.16000366210938,107.23441314697266,1040.0400390625,1043.31005859375,99.26305389404297,90.18336486816406,57.09600067138672,124.3397445678711,111852000,8801100,77556900.0,8431566,2079500,2546300,10299500,42529000,21780000.0,14345800
2018-04-27,39.026580810546875,1572.6199951171875,173.58999633789062,107.23441314697266,1030.050048828125,1031.449951171875,98.6319580078125,91.67589569091797,58.816001892089844,123.29280090332031,142623200,13053200,29804700.0,6347588,1619800,2037300,9384000,48272800,21823000.0,6842700
2018-04-30,39.733436584472656,1566.1300048828125,172.0,104.92268371582031,1017.3300170898438,1018.5800170898438,98.07299041748047,89.47537231445312,58.779998779296875,124.14405059814453,169709600,5464100,20750500.0,6309524,1671300,1724600,13744900,41523600,21141000.0,8449200
2018-05-01,40.65668869018555,1582.260009765625,173.86000061035156,104.77355194091797,1037.31005859375,1040.75,98.07299041748047,90.891357421875,59.98400115966797,124.76046752929688,214277600,4572100,26025900.0,6678425,1427900,1766300,10503400,31408900,23128000.0,6407300
2018-05-02,42.45270538330078,1569.6800537109375,176.07000732421875,105.74299621582031,1024.3800048828125,1026.050048828125,97.29763793945312,89.4657974243164,60.22999954223633,123.65483093261719,266157600,4360300,30424500.0,6718140,1603100,1734900,12162100,27471000,44852000.0,8515300
2018-05-03,42.529640197753906,1572.0799560546875,174.02000427246094,103.8786849975586,1023.719970703125,1026.300048828125,96.68457794189453,90.0015869140625,56.88999938964844,124.43758392333984,136272800,4251900,24026100.0,7890610,1815100,1964100,15379100,31142500,86760500.0,6778600
2018-05-04,44.198219299316406,1580.949951171875,176.61000061035156,105.14641571044922,1048.2099609375,1051.0,97.75743865966797,91.0444564819336,58.81800079345703,125.39646911621094,224805200,3443600,17677800.0,5448170,1938700,1844600,11967900,22531300,42847000.0,5798400
2018-05-07,44.51799774169922,1600.1400146484375,177.97000122070312,104.92268371582031,1054.7900390625,1059.4599609375,98.60491943359375,92.05860137939453,60.55400085449219,126.47271728515625,169805600,3801900,18697200.0,4272905,1466100,1720000,9356700,24242000,43391000.0,5737300
2018-05-08,44.73198318481445,1592.3900146484375,178.9199981689453,106.41413879394531,1053.9100341796875,1058.5899658203125,100.06546020507812,91.66632843017578,60.39400100708008,127.09890747070312,113611200,3067900,15577200.0,7713693,1217700,1301500,12543200,23484600,29650000.0,5044700
2018-05-09,45.04694747924805,1608.0,182.66000366210938,109.02413940429688,1082.760009765625,1088.949951171875,102.24726867675781,92.7474594116211,61.369998931884766,128.01864624023438,92844800,3637300,23282800.0,6612827,2032800,2358000,11368100,27327400,28637000.0,6119400
2018-05-10,45.6912956237793,1609.0799560546875,185.52999877929688,109.54615020751953,1097.5699462890625,1105.469970703125,103.04065704345703,93.67552185058594,61.00400161743164,128.17520141601562,111957200,2817500,21071400.0,4872517,1443000,1820700,9159700,22388100,28258000.0,6585800
2018-05-11,45.51752471923828,1602.9100341796875,186.99000549316406,108.87501525878906,1098.260009765625,1103.3800048828125,102.65298461914062,93.47457885742188,60.21200180053711,128.97752380371094,104848800,2263900,21207800.0,3719443,1253700,1525200,10253000,16778300,23398000.0,5437100
2018-05-14,45.41131591796875,1601.5400390625,186.63999938964844,109.69530487060547,1100.199951171875,1106.5999755859375,102.68904113769531,93.79031372070312,58.39400100708008,128.3806915283203,83115200,2509500,15646700.0,5334290,1518100,1966900,8710700,19454100,36434000.0,5017000
2018-05-15,44.99860382080078,1576.1199951171875,184.32000732421875,109.69530487060547,1079.22998046875,1084.8699951171875,101.9046859741211,93.11102294921875,56.83599853515625,128.2730712890625,94780800,5077500,15429400.0,4583631,1494900,1786900,11536200,24594000,47596000.0,5532300
2018-05-16,45.418556213378906,1587.280029296875,183.1999969482422,112.08159637451172,1081.77001953125,1084.0899658203125,102.18415069580078,93.35124969482422,57.29600143432617,128.0675811767578,76732400,2570600,16975500.0,7101042,1097300,1281400,7571100,17384700,28370000.0,5124200
2018-05-17,45.13134765625,1581.760009765625,183.75999450683594,112.08159637451172,1078.5899658203125,1081.260009765625,101.84156799316406,92.41918182373047,56.90800094604492,127.33256530761719,69176000,2147600,14840700.0,6594718,1043800,1286900,8617200,17246700,22103000.0,4911700
2018-05-18,44.96722412109375,1574.3699951171875,182.67999267578125,111.63417053222656,1066.3599853515625,1069.6400146484375,100.19168090820312,92.59214782714844,55.36399841308594,127.33256530761719,73190800,2642600,13130500.0,4467294,1565200,1774100,11806300,17865800,36259500.0,6082700
2018-05-21,45.28581619262695,1585.4599609375,184.49000549316406,113.7967529296875,1079.5799560546875,1084.010009765625,101.11129760742188,93.78365325927734,56.89799880981445,128.0479736328125,73603200,2925200,13532900.0,10129184,1023200,1259000,9441900,19422500,45913000.0,5591800
2018-05-22,45.17237091064453,1581.4000244140625,183.8000030517578,114.02045440673828,1069.72998046875,1075.31005859375,101.88665008544922,93.68758392333984,55.00199890136719,128.09698486328125,60962800,2115600,12731400.0,8546083,1090000,1111300,11507600,15441200,44729000.0,6645500
2018-05-23,45.462005615234375,1601.8599853515625,186.89999389648438,105.74299621582031,1079.68994140625,1085.9599609375,101.4178237915039,94.80221557617188,55.81399917602539,129.2435760498047,80233600,3361900,16628100.0,19154018,1060700,1187000,11453900,21251200,29925500.0,6569100
2018-05-24,45.41131591796875,1603.0699462890625,185.92999267578125,108.87501525878906,1079.239990234375,1085.449951171875,100.28184509277344,94.46589660644531,55.56999969482422,129.2533721923828,92936000,3430000,12354700.0,13703820,766800,1030200,14084800,26649300,20883500.0,6035200
2018-05-25,45.51510238647461,1610.1500244140625,184.9199981689453,109.09870910644531,1075.6600341796875,1084.0799560546875,99.76795196533203,94.51393127441406,55.77000045776367,128.65562438964844,69844000,2698400,10965100.0,6460831,899400,1111200,8283500,18363900,19375500.0,7509600
2018-05-29,45.35098648071289,1612.8699951171875,185.74000549316406,105.74299621582031,1060.3199462890625,1068.0699462890625,95.50350952148438,94.17761993408203,56.75199890136719,127.09737396240234,90056400,3846500,16398900.0,9885772,1865100,1803800,30643800,28671000,28333000.0,10401900
2018-05-30,45.25444030761719,1624.8900146484375,187.6699981689453,105.66841888427734,1067.800048828125,1077.469970703125,97.68531036376953,95.08085632324219,58.34400177001953,128.0283660888672,74762000,2907400,13736900.0,6787092,1138500,1434300,17490800,22158500,37448500.0,10631300
2018-05-31,45.102378845214844,1629.6199951171875,191.77999877929688,104.99726104736328,1084.989990234375,1100.0,96.47721099853516,94.97515869140625,56.94599914550781,128.10678100585938,109931200,3166300,30782600.0,7209332,3088300,3968400,19808200,34140900,29598500.0,11086000
2018-06-01,45.91575622558594,1641.5400390625,193.99000549316406,105.14641571044922,1119.5,1135.0,97.73038482666016,96.84892272949219,58.36399841308594,128.23419189453125,93770000,3313400,17307200.0,7395544,2421600,3160100,13594200,28655600,27122000.0,8323400
2018-06-04,46.29951858520508,1665.27001953125,193.27999877929688,102.23811340332031,1139.2900390625,1153.0400390625,97.77546691894531,97.69451141357422,59.347999572753906,130.40980529785156,105064800,3187700,18939800.0,10714119,1889600,2237700,9415400,27281600,23989000.0,7178000
2018-06-05,46.65672302246094,1696.3499755859375,192.94000244140625,102.90924835205078,1139.6600341796875,1151.02001953125,97.22550964355469,98.19418334960938,58.22600173950195,130.8900146484375,86264000,4782200,15544300.0,9158292,1678000,1648200,10415200,23514400,29976000.0,6198200
2018-06-06,46.81843185424805,1695.75,191.33999633789062,101.71610260009766,1136.8800048828125,1146.949951171875,99.49748992919922,98.4824447631836,63.900001525878906,133.55564880371094,83734400,5473200,22558900.0,8078889,1698200,1746700,15453600,21122900,93836500.0,8065800
2018-06-07,46.69293212890625,1689.300048828125,188.17999267578125,102.76012420654297,1123.8599853515625,1134.4200439453125,99.89418029785156,96.93539428710938,63.21799850463867,131.16439819335938,85388800,3765700,21503200.0,9227712,1520000,1805400,13444400,28232200,71726500.0,8309200
2018-06-08,46.268131256103516,1683.989990234375,189.10000610351562,103.8786849975586,1120.8699951171875,1132.7099609375,100.17364501953125,97.65607452392578,63.53200149536133,132.0464324951172,106627200,2955100,12677100.0,6531837,1290800,1364200,10383200,22165100,41026000.0,5261000
2018-06-11,46.154701232910156,1689.1199951171875,191.5399932861328,104.25154113769531,1129.989990234375,1140.9000244140625,99.92121124267578,97.09874725341797,66.41999816894531,131.23301696777344,73234000,2335500,12928900.0,5668221,1079300,1239800,12642900,23490900,65917500.0,7988700
2018-06-12,46.408119201660156,1698.75,192.39999389648438,104.25154113769531,1139.3199462890625,1148.18994140625,99.3442153930664,97.34857177734375,68.55400085449219,132.1640167236328,67644400,2259200,11562700.0,5397483,912000,1304600,15294100,18325200,111737000.0,5743300
2018-06-13,46.026771545410156,1704.8599853515625,192.41000366210938,103.58040618896484,1134.7900390625,1144.22998046875,99.14585876464844,96.90656280517578,68.95600128173828,131.7132110595703,86553600,3327500,15853800.0,4614974,1506400,1715100,14979700,29492900,47349000.0,4881600
2018-06-14,46.0509147644043,1723.8599853515625,196.80999755859375,101.71610260009766,1152.1199951171875,1160.1099853515625,97.39682006835938,97.45428466796875,71.54399871826172,132.3012237548828,86440400,3174400,19120900.0,7887243,1343400,1771100,20487300,25691800,54905000.0,6464100
2018-06-15,45.577857971191406,1715.969970703125,195.85000610351562,100.06097412109375,1152.260009765625,1159.27001953125,97.27960205078125,96.2147216796875,71.63400268554688,132.39923095703125,246876800,4777600,21860900.0,12503413,2122500,2221900,26028600,65738600,54241500.0,10044500
2018-06-18,45.5537223815918,1723.7900390625,198.30999755859375,99.30863189697266,1173.4599609375,1183.5799560546875,97.53205871582031,96.91618347167969,74.16600036621094,133.47723388671875,73939600,3107700,16826000.0,8884226,1413700,1651900,9786800,23586000,60366000.0,8713300
2018-06-19,44.81758117675781,1734.780029296875,197.49000549316406,97.42776489257812,1168.06005859375,1178.68994140625,96.96405029296875,96.91618347167969,70.51000213623047,132.4090118408203,134314000,4290100,19994000.0,10123685,1621000,2364100,12707200,28653100,63809500.0,6557600
2018-06-20,45.01308059692383,1750.0799560546875,202.0,96.90113830566406,1169.8399658203125,1184.0699462890625,96.9550552368164,97.88668823242188,72.44400024414062,132.79122924804688,82514800,4332600,28230900.0,12535328,1648500,2584300,8876900,26180800,41918500.0,7192000
2018-06-21,44.7620735168457,1730.219970703125,201.5,95.99832153320312,1157.6600341796875,1169.43994140625,96.92800903320312,97.18522644042969,69.50199890136719,131.84060668945312,102847600,4941100,19045700.0,9189986,1238100,2248300,11048700,23198200,39835500.0,8689800
2018-06-22,44.631736755371094,1715.6700439453125,201.74000549316406,98.18010711669922,1155.47998046875,1169.2900390625,95.34122467041016,96.48377990722656,66.72599792480469,132.62461853027344,108801600,4075100,17420200.0,8833149,1311000,1711000,19478900,38923100,51330500.0,6031900
2018-06-25,43.96800231933594,1663.1500244140625,196.35000610351562,95.92308807373047,1124.81005859375,1139.280029296875,94.4757308959961,94.54276275634766,66.60199737548828,128.3125762939453,126652400,7511200,25275100.0,9986574,2157300,2884100,16907600,35433300,34656500.0,10086200
2018-06-26,44.51347351074219,1691.0899658203125,199.0,103.37124633789062,1118.4599609375,1132.6199951171875,94.5388412475586,95.2057876586914,68.4000015258789,129.90017700195312,98276800,4386600,17897600.0,27798316,1563200,1734400,17086800,26897200,37262500.0,7733900
2018-06-27,44.448299407958984,1660.510009765625,195.83999633789062,105.02638244628906,1103.97998046875,1116.93994140625,93.07828521728516,93.72600555419922,68.9000015258789,128.40078735351562,101141200,4872200,18734400.0,17602078,1293900,1726900,16276800,31298400,41668500.0,7282100
2018-06-28,44.771724700927734,1701.449951171875,196.22999572753906,104.04835510253906,1114.219970703125,1126.780029296875,94.6019287109375,94.77338409423828,69.98600006103516,130.08642578125,69460800,4529700,18172400.0,8376030,1072400,1486300,14491300,26650700,41990000.0,6576500
2018-06-29,44.67759323120117,1699.800048828125,194.32000732421875,102.39319610595703,1115.6500244140625,1129.18994140625,93.94377899169922,94.75415802001953,68.58999633789062,129.80218505859375,90950800,4543500,15811600.0,9354709,1315100,1578100,18972400,28053200,32462000.0,7259000
2018-07-02,45.17719650268555,1713.780029296875,197.36000061035156,100.58761596679688,1127.4599609375,1142.1099853515625,94.73717498779297,96.09941864013672,67.01399993896484,129.85116577148438,70925200,3185700,13961600.0,8160607,1217300,1160800,11130000,19564500,93799000.0,7554400
2018-07-03,44.39037322998047,1693.9599609375,192.72999572753906,100.58761596679688,1102.8900146484375,1116.280029296875,93.411865234375,95.17695617675781,62.172000885009766,128.82220458984375,55819200,2177300,13489500.0,4187612,679000,822400,8311700,14670300,61413000.0,3621600
2018-07-05,44.747581481933594,1699.72998046875,198.4499969482422,101.03900909423828,1124.27001953125,1141.2900390625,94.01921081542969,95.85919952392578,61.832000732421875,130.62539672851562,66416800,2983100,19684200.0,6960486,1066700,1429700,10723400,18977400,87382000.0,4729300
2018-07-06,45.36787796020508,1710.6300048828125,203.22999572753906,104.19882202148438,1140.1700439453125,1155.0799560546875,94.327392578125,97.20446014404297,61.779998779296875,131.40940856933594,69940800,2650300,19740100.0,7802912,996100,1091000,12173700,19234600,44327500.0,4839800
2018-07-09,45.9978141784668,1739.02001953125,204.74000549316406,104.95115661621094,1154.050048828125,1167.280029296875,97.24624633789062,97.86747741699219,63.70199966430664,132.81085205078125,79026400,3012000,18149400.0,8717943,909000,1079200,13900800,18212000,37984000.0,8960700
2018-07-10,45.94230651855469,1743.0699462890625,203.5399932861328,106.6063003540039,1152.8399658203125,1167.1400146484375,96.6479721069336,98.12691497802734,64.49400329589844,133.9574432373047,63756400,3002900,13190100.0,7840963,798400,1066700,14575900,19293100,47357500.0,6561900
2018-07-11,45.34615707397461,1755.0,202.5399932861328,105.2520980834961,1153.9000244140625,1171.4599609375,96.4394760131836,97.99239349365234,63.79199981689453,135.38824462890625,75326000,3209800,12927400.0,6144593,1120000,1662600,10186500,19644600,24420500.0,10648700
2018-07-12,46.10642623901367,1796.6199951171875,206.9199981689453,105.2520980834961,1183.47998046875,1201.260009765625,96.85645294189453,100.1159896850586,63.34199905395508,137.10324096679688,72164400,4532700,15454700.0,5177185,1251900,2207400,12456800,24335900,28606000.0,11816100
2018-07-13,46.1788330078125,1813.030029296875,207.32000732421875,104.499755859375,1188.8199462890625,1204.4200439453125,96.41227722167969,101.30748748779297,63.77399826049805,136.63284301757812,50055600,4383200,11486800.0,6305715,1221900,1630600,21289100,24635200,29349000.0,7865700
2018-07-16,46.07746887207031,1822.489990234375,207.22999572753906,104.57498931884766,1183.8599853515625,1196.510009765625,100.23759460449219,100.80782318115234,62.02000045776367,135.69203186035156,60172400,5466200,11078200.0,5571826,1055700,1339200,24662600,21786900,39093500.0,4969900
2018-07-17,46.20779037475586,1843.9300537109375,209.99000549316406,102.99507904052734,1198.800048828125,1213.0799560546875,100.16507720947266,101.8071517944336,64.53800201416016,136.8484649658203,62138000,5682900,15349900.0,7684508,1610400,2008100,14821900,25901700,34981000.0,5412600
2018-07-18,45.95437240600586,1842.9200439453125,209.36000061035156,103.44646453857422,1195.8800048828125,1212.9100341796875,101.09872436523438,101.00961303710938,64.7699966430664,138.08328247070312,65573600,4861900,15334900.0,5334550,1393600,1947400,14244900,29493900,28121000.0,7008600
2018-07-19,46.311588287353516,1812.969970703125,208.08999633789062,103.29601287841797,1186.9599609375,1199.0999755859375,99.61211395263672,100.31776428222656,64.0459976196289,137.32867431640625,81147200,4676900,11350400.0,9745164,1276700,1916900,16775300,40171600,29576500.0,7937000
2018-07-20,46.205387115478516,1813.699951171875,209.94000244140625,98.70675659179688,1184.9100341796875,1197.8800048828125,100.87213134765625,102.11463928222656,62.715999603271484,138.17144775390625,82704800,3884400,16163900.0,22261902,1247400,1896900,13578100,56004000,25811000.0,7153600
2018-07-23,46.24641036987305,1802.0,210.91000366210938,97.72871398925781,1205.5,1211.0,102.74852752685547,103.74817657470703,60.63999938964844,137.23069763183594,63957600,3888500,16732000.0,11743264,2619200,3272300,18140000,29707000,54964500.0,7723600
2018-07-24,46.581905364990234,1829.239990234375,214.6699981689453,98.70675659179688,1248.0799560546875,1258.1500244140625,103.47370147705078,103.45030212402344,59.486000061035156,137.23069763183594,74791600,4278700,28468700.0,7366658,3318200,5380000,14000400,26316600,47954000.0,8336700
2018-07-25,47.02116775512695,1863.6099853515625,217.5,98.63151550292969,1263.699951171875,1275.93994140625,104.4073715209961,106.496337890625,61.74800109863281,139.78848266601562,66839600,3738200,58954200.0,6935929,2127800,2555200,13329100,30702100,35377000.0,8376000
2018-07-26,46.87394332885742,1808.0,176.25999450683594,98.93244171142578,1268.3299560546875,1285.5,104.10822296142578,105.3336410522461,61.33000183105469,139.6512908935547,76304000,9924400,169803700.0,7086560,2405600,2734300,11897800,31372100,23152500.0,10520800
2018-07-27,46.0943603515625,1817.27001953125,174.88999938964844,98.2553482055664,1238.5,1252.8900146484375,105.17786407470703,103.46951293945312,59.43600082397461,137.89707946777344,96096000,9681000,60073700.0,5112978,2130600,2418100,12802700,37005300,28516500.0,7014900
2018-07-30,45.83610916137695,1779.219970703125,171.05999755859375,99.00767517089844,1219.739990234375,1230.0400390625,105.81240844726562,101.24983215332031,58.034000396728516,133.75164794921875,84118000,6562300,65280800.0,5143450,1849900,2194800,13411600,34668300,34070500.0,12812400
2018-07-31,45.927818298339844,1777.43994140625,172.5800018310547,102.54366302490234,1217.260009765625,1227.219970703125,104.19886016845703,101.93207550048828,59.62799835205078,134.00643920898438,157492000,5738700,40356500.0,9320207,1644700,1969100,15843800,27655200,25384500.0,7683300
2018-08-01,48.63343048095703,1797.1700439453125,171.64999389648438,99.60955047607422,1220.010009765625,1232.989990234375,104.84246826171875,102.12422943115234,60.167999267578125,135.48626708984375,271742800,4153100,34042100.0,5788679,1567200,1849700,13531600,23628700,50647000.0,7087700
2018-08-02,50.05502700805664,1834.3299560546875,176.3699951171875,99.08293151855469,1226.1500244140625,1241.1300048828125,105.28663635253906,103.36380767822266,69.90799713134766,136.142822265625,249616000,4354700,32400000.0,4754789,1531300,1735200,11058100,26104300,116075000.0,12300000
2018-08-03,50.19984817504883,1823.2900390625,177.77999877929688,98.85721588134766,1223.7099609375,1238.1600341796875,106.13871002197266,103.8154296875,69.63400268554688,137.02487182617188,133789600,3460500,24763400.0,4581863,1089600,1063200,11016100,18659600,68282500.0,4617500
2018-08-06,50.460506439208984,1847.75,185.69000244140625,98.5562973022461,1224.77001953125,1237.6700439453125,106.16590881347656,103.90192413330078,68.39800262451172,136.9170684814453,101701600,3391800,49716200.0,4223609,1081700,1105700,9857400,20265900,42821500.0,5143000
2018-08-07,49.987457275390625,1862.47998046875,183.80999755859375,99.00767517089844,1242.219970703125,1255.8399658203125,106.55570220947266,104.6225814819336,75.91400146484375,137.4756622314453,102349600,3377500,33398600.0,7358507,1494000,2125300,10562100,16080200,154379000.0,10034500
2018-08-08,50.021244049072266,1886.52001953125,185.17999267578125,98.18010711669922,1245.6099853515625,1261.3299560546875,106.77325439453125,105.208740234375,74.06800079345703,137.8676300048828,90102000,3963000,22205200.0,5251922,1370300,1717200,8997100,15487500,122856000.0,5389500
2018-08-09,50.41465759277344,1898.52001953125,183.08999633789062,97.3525390625,1249.0999755859375,1264.4599609375,105.94835662841797,105.3816909790039,70.48999786376953,137.21107482910156,93970400,4860400,19732100.0,4223336,848600,1366300,9694200,13677200,85919000.0,5679300
2018-08-10,50.26448440551758,1886.300048828125,180.25999450683594,96.07356262207031,1237.6099853515625,1252.510009765625,104.90591430664062,104.73789978027344,71.0979995727539,136.9366455078125,98444800,3639900,21500400.0,6298799,1108700,1330100,12630600,18183700,57760000.0,6523500
2018-08-13,50.58903884887695,1896.199951171875,180.0500030517578,93.66609191894531,1235.010009765625,1248.6400146484375,103.23802947998047,103.9787826538086,71.28199768066406,137.40707397460938,103563600,5531500,17423300.0,8722922,997300,1375000,10336300,18472500,52319500.0,4817500
2018-08-14,50.80217361450195,1919.6500244140625,181.11000061035156,92.91375732421875,1242.0999755859375,1258.1400146484375,103.92692565917969,105.27598571777344,69.52799987792969,137.94607543945312,82992000,3986100,19102000.0,6448208,1348100,1404000,10597600,16788300,34932000.0,5888700
2018-08-15,50.920860290527344,1882.6199951171875,179.52999877929688,91.93570709228516,1214.3800048828125,1232.219970703125,103.06580352783203,103.8484115600586,67.73799896240234,137.1228485107422,115230400,7700700,33020200.0,8411923,1828800,1852600,10152100,29982800,45506500.0,5288400
2018-08-16,51.66684341430664,1886.52001953125,174.6999969482422,92.5375747680664,1206.489990234375,1224.06005859375,104.03570556640625,103.82909393310547,67.08999633789062,138.04544067382812,114001600,3957100,31351800.0,6757959,1343200,1608800,10118600,21384300,30320000.0,5931700
2018-08-17,52.69863510131836,1882.219970703125,173.8000030517578,92.5375747680664,1200.9599609375,1215.8499755859375,104.03570556640625,103.77123260498047,61.099998474121094,138.7128448486328,141708000,4104300,24893200.0,6102915,1389600,1654600,8505100,18061500,94793000.0,7699600
2018-08-20,52.18516540527344,1876.7099609375,172.5,92.5375747680664,1207.77001953125,1221.949951171875,103.89974212646484,103.08637237548828,61.6879997253418,138.33010864257812,121150800,2862000,21518000.0,4908345,870800,1110900,8618700,17914200,87011500.0,4662200
2018-08-21,52.083431243896484,1883.4200439453125,172.6199951171875,95.0202865600586,1201.6199951171875,1217.4100341796875,104.53427124023438,102.22789001464844,64.37999725341797,137.44676208496094,104639200,3105600,19578500.0,7533188,1205600,1154100,10976700,22881900,65861000.0,6854300
2018-08-22,52.085853576660156,1904.9000244140625,173.63999938964844,93.81655883789062,1207.3299560546875,1221.75,104.21699523925781,103.26963806152344,64.3280029296875,138.52638244628906,76072400,3080500,16894100.0,5648006,887400,1114800,8314700,18000600,29730000.0,4191700
2018-08-23,52.19242477416992,1902.9000244140625,172.89999389648438,94.34320068359375,1205.3800048828125,1221.1600341796875,103.99945831298828,103.75193786621094,64.0199966430664,139.46859741210938,75532800,3563000,18053600.0,4947098,992600,1233300,9265400,18167700,25736500.0,4426800
2018-08-24,52.354705810546875,1905.3900146484375,174.64999389648438,94.04226684570312,1220.6500244140625,1236.75,103.95410919189453,104.56221008300781,64.56400299072266,141.5297088623047,73905600,2800900,14631600.0,5027100,946600,1222700,8845700,17234000,18013000.0,5714000
2018-08-27,52.785823822021484,1927.6800537109375,177.4600067138672,96.07356262207031,1241.8199462890625,1256.27001953125,105.79427337646484,105.71971130371094,63.854000091552734,142.70748901367188,82100400,3569000,17921900.0,5809141,1156300,1429000,13768000,19662300,65396500.0,7194900
